"Year","Month","DOY","DOYTemp","Min","Max"
2001,6,181,5.77083333333333,4.13,8.93666666666667
2001,7,182,4.84305555555556,3.69666666666667,6.25666666666667
2001,7,183,4.90527777777778,3.03,7.71
2001,7,184,7.88,4.37,11.3733333333333
2001,7,185,8.55458333333333,5.81333333333333,11.95
2001,7,186,7.84541666666667,4.91666666666667,11.4966666666667
2001,7,187,8.87986111111111,4.95666666666667,12.4833333333333
2001,7,188,9.57013888888889,7.45333333333333,12.5466666666667
2001,7,189,8.03333333333333,5.89333333333333,11.0366666666667
2001,7,190,7.55069444444444,4.99,10.51
2001,7,191,8.60916666666667,5.46666666666667,12.78
2001,7,192,9.96986111111111,6.49,13.1033333333333
2001,7,193,10.7036111111111,7.92,13.5233333333333
2001,7,194,8.51930555555556,6.07,11.8333333333333
2001,7,195,8.5425,6.4,12.4
2001,7,196,7.51958333333333,5.42333333333333,10.06
2001,7,197,5.47541666666667,5.02666666666667,6.85
2001,7,198,7.00708333333333,4.34,10.2833333333333
2001,7,199,6.87319444444444,5.18333333333333,9.16333333333333
2001,7,200,6.09458333333333,4.85333333333333,7.70333333333333
2002,4,120,-11.5652083333333,-11.605,-11.525
2002,5,121,-11.504375,-11.565,-11.45
2002,5,122,-11.4620833333333,-11.51,-11.415
2002,5,123,-11.3995833333333,-11.44,-11.345
2002,5,124,-11.3408333333333,-11.38,-11.285
2002,5,125,-11.3133333333333,-11.355,-11.275
2002,5,126,-11.28875,-11.325,-11.24
2002,5,127,-11.2433333333333,-11.275,-11.215
2002,5,128,-11.1852083333333,-11.225,-11.135
2002,5,129,-11.1166666666667,-11.22,-11.055
2002,5,130,-11.0179166666667,-11.1,-10.935
2002,5,131,-10.915,-10.99,-10.875
2002,5,132,-10.83125,-10.895,-10.765
2002,5,133,-10.7620833333333,-10.82,-10.715
2002,5,134,-10.6777083333333,-10.735,-10.62
2002,5,135,-10.5960416666667,-10.68,-10.525
2002,5,136,-10.4970833333333,-10.565,-10.425
2002,5,137,-10.3247916666667,-10.435,-10.185
2002,5,138,-10.0372916666667,-10.185,-9.865
2002,5,139,-9.71,-9.87,-9.545
2002,5,140,-9.40604166666667,-9.555,-9.265
2002,5,141,-9.196875,-9.295,-9.11
2002,5,142,-9.07333333333333,-9.17,-8.975
2002,5,143,-8.94645833333333,-9.04,-8.88
2002,5,144,-8.82333333333333,-8.91,-8.755
2002,5,145,-8.673125,-8.745,-8.59
2002,5,146,-8.41395833333333,-8.6,-8.245
2002,5,147,-7.908125,-8.245,-7.51
2002,5,148,-6.265,-7.46,-3.1
2002,5,149,-1.77166666666667,-2.95,-0.985
2002,5,150,-0.827916666666667,-1.01,-0.585
2002,5,151,-0.57,-0.675,-0.505
2002,6,152,-0.582083333333333,-0.66,-0.5
2002,6,153,-0.54,-0.605,-0.376666666666667
2002,6,154,-0.355972222222222,-0.386666666666667,-0.31
2002,6,155,-0.345555555555556,-0.39,-0.31
2002,6,156,-0.334027777777778,-0.37,-0.31
2002,6,157,-0.317222222222222,-0.346666666666667,-0.26
2002,6,158,-0.308194444444444,-0.35,-0.263333333333333
2002,6,159,-0.299027777777778,-0.333333333333333,-0.256666666666667
2002,6,160,-0.281944444444444,-0.32,-0.23
2002,6,161,-0.0305555555555556,-0.296666666666667,0.21
2002,6,162,-0.0243055555555556,-0.24,0.25
2002,6,163,-0.152361111111111,-0.206666666666667,-0.0866666666666667
2002,6,164,-0.113263888888889,-0.315,-0.0433333333333333
2002,6,165,-0.0647222222222222,-0.113333333333333,0.02
2002,6,166,0.0570833333333333,-0.0133333333333333,0.156666666666667
2002,6,167,0.205416666666667,0.156666666666667,0.246666666666667
2002,6,168,0.37875,0.216666666666667,0.683333333333333
2002,6,169,0.331666666666667,0.253333333333333,0.54
2002,6,170,1.98986111111111,0.273333333333333,5.34333333333333
2002,6,171,3.19638888888889,0.366666666666667,5.77666666666667
2002,6,172,4.69291666666667,1.44333333333333,7.97333333333333
2002,6,173,3.14041666666667,1.28666666666667,4.94
2002,6,174,4.245,1.25333333333333,7.19
2002,6,175,5.51402777777778,2.08333333333333,9.63333333333333
2002,6,176,6.89138888888889,3.02666666666667,10.75
2002,6,177,8.31402777777778,4.30666666666667,11.67
2002,6,178,9.35763888888889,4.71666666666667,13.4066666666667
2002,6,179,11.7941666666667,8.11333333333333,15.29
2002,6,180,11.4770833333333,9.16666666666667,14.38
2002,6,181,8.47791666666667,6.11,10.8866666666667
2002,7,182,9.22194444444444,5.35666666666667,13.0533333333333
2002,7,183,9.97958333333333,7.43,13.25
2002,7,184,8.88,6.28666666666667,11.8866666666667
2002,7,185,6.33138888888889,5.17333333333333,7.76666666666667
2002,7,186,7.52263888888889,4.43333333333333,10.2566666666667
2002,7,187,10.7545833333333,6.40333333333333,14.0366666666667
2002,7,188,10.8130555555556,8.69666666666667,13.3066666666667
2002,7,189,10.47125,6.94,14.0533333333333
2002,7,190,11.4334722222222,7.87333333333333,14.5033333333333
2002,7,191,10.51375,8.10666666666667,12.79
2002,7,192,8.71805555555556,6.59333333333333,11.5533333333333
2002,7,193,10.3220833333333,6.86666666666667,13.94
2002,7,194,8.90777777777778,6.70333333333333,11.73
2002,7,195,7.93083333333333,6.18,10.3066666666667
2002,7,196,8.95180555555556,7.55666666666667,10.2866666666667
2002,7,197,7.57541666666667,6.51,8.50666666666667
2002,7,198,7.88277777777778,5.95333333333333,10.23
2002,7,199,10.0206944444444,7.14333333333333,13.0366666666667
2002,7,200,9.18541666666667,7.43,11.3333333333333
2003,4,120,-11.48125,-11.56,-11.4266666666667
2003,5,121,-11.5040277777778,-11.55,-11.46
2003,5,122,-11.4858333333333,-11.5566666666667,-11.43
2003,5,123,-11.3543055555556,-11.4566666666667,-11.3
2003,5,124,-11.1972222222222,-11.3,-11.1333333333333
2003,5,125,-11.0345833333333,-11.1466666666667,-10.93
2003,5,126,-10.8177777777778,-10.9466666666667,-10.69
2003,5,127,-10.5706944444444,-10.7166666666667,-10.4766666666667
2003,5,128,-10.3675,-10.4766666666667,-10.2833333333333
2003,5,129,-10.2075,-10.3033333333333,-10.1233333333333
2003,5,130,-10.0348611111111,-10.1166666666667,-9.97
2003,5,131,-9.94083333333333,-10.0266666666667,-9.89666666666667
2003,5,132,-9.86763888888889,-9.94333333333333,-9.82
2003,5,133,-9.81180555555556,-9.86333333333333,-9.75
2003,5,134,-9.72291666666667,-9.82333333333333,-9.65333333333333
2003,5,135,-9.62083333333333,-9.67666666666667,-9.53333333333333
2003,5,136,-9.46125,-9.56333333333333,-9.35666666666667
2003,5,137,-9.24569444444444,-9.37,-9.15
2003,5,138,-9.03638888888889,-9.15666666666667,-8.93
2003,5,139,-8.81097222222222,-8.95,-8.72666666666667
2003,5,140,-8.61902777777778,-8.73666666666667,-8.54
2003,5,141,-8.41527777777778,-8.53,-8.32333333333333
2003,5,142,-8.21194444444444,-8.33,-8.13666666666667
2003,5,143,-8.00083333333333,-8.14,-7.91666666666667
2003,5,144,-7.78833333333333,-7.89333333333333,-7.64
2003,5,145,-7.31236111111111,-7.63666666666667,-6.94666666666667
2003,5,146,-6.41638888888889,-6.85666666666667,-6.19333333333333
2003,5,147,-5.97847222222222,-6.2,-5.81
2003,5,148,-5.59152777777778,-5.78,-5.42333333333333
2003,5,149,-5.28277777777778,-5.40333333333333,-5.16666666666667
2003,5,150,-5.06722222222222,-5.15,-4.98666666666667
2003,5,151,-4.87527777777778,-4.97,-4.76333333333333
2003,6,152,-4.60986111111111,-4.76,-4.4
2003,6,153,-3.66708333333333,-4.35666666666667,-1.59666666666667
2003,6,154,-1.13111111111111,-1.37333333333333,-0.54
2003,6,155,-0.432361111111111,-0.55,-0.336666666666667
2003,6,156,-0.305416666666667,-0.363333333333333,-0.216666666666667
2003,6,157,-0.240416666666667,-0.323333333333333,-0.2
2003,6,158,-0.209027777777778,-0.233333333333333,-0.18
2003,6,159,-0.171666666666667,-0.206666666666667,-0.133333333333333
2003,6,160,-0.145,-0.183333333333333,-0.113333333333333
2003,6,161,-0.0956944444444444,-0.14,-0.0633333333333333
2003,6,162,-0.05,-0.08,-0.00333333333333332
2003,6,163,0.00111111111111111,-0.0433333333333333,0.04
2003,6,164,0.0465277777777778,0.0133333333333333,0.0833333333333333
2003,6,165,0.100833333333333,0.0533333333333334,0.153333333333333
2003,6,166,0.385,0.1,1.14
2003,6,167,2.84777777777778,0.223333333333333,5.50666666666667
2003,6,168,3.64041666666667,0.73,7.30333333333333
2003,6,169,3.17694444444444,1.05,5.4
2003,6,170,5.40958333333333,1.32666666666667,9.59666666666667
2003,6,171,6.81069444444444,1.97666666666667,10.9366666666667
2003,6,172,7.40666666666667,4.34666666666667,10.8833333333333
2003,6,173,8.03194444444444,4.38,11.4466666666667
2003,6,174,8.62916666666667,5.33666666666667,11.85
2003,6,175,9.72986111111111,6.01,13.17
2003,6,176,9.8725,7.58,12.9133333333333
2003,6,177,8.83569444444444,5.89333333333333,12.2433333333333
2003,6,178,8.42847222222222,5.89,12.0266666666667
2003,6,179,8.50319444444444,6.87333333333333,10.2733333333333
2003,6,180,9.67375,6.14666666666667,12.1833333333333
2003,6,181,9.38513888888889,7.04,12.4333333333333
2003,7,182,8.83208333333333,7.38333333333333,11.4533333333333
2003,7,183,9.77694444444444,6.68666666666667,14.1766666666667
2003,7,184,9.86597222222222,7.54666666666667,12.2866666666667
2003,7,185,11.3898611111111,8.27,14.4066666666667
2003,7,186,12.4388888888889,9.54,15.3
2003,7,187,11.9961111111111,9.61666666666667,14.4433333333333
2003,7,188,10.2943055555556,9.37666666666667,11.6033333333333
2003,7,189,8.41486111111111,6.83666666666667,9.80333333333333
2003,7,190,8.05125,6.10333333333333,10.0433333333333
2003,7,191,9.88555555555556,6.71666666666667,13.3733333333333
2003,7,192,10.4883333333333,7.99666666666667,14.1933333333333
2003,7,193,8.65125,7.53,9.45666666666667
2003,7,194,5.6975,5.11333333333333,7.22333333333333
2003,7,195,5.19638888888889,4.47666666666667,6.01
2003,7,196,8.10430555555556,5.00333333333333,11.38
2003,7,197,10.1958333333333,6.67666666666667,13.3233333333333
2003,7,198,10.63,7.85333333333333,13.07
2003,7,199,9.79805555555556,7.85333333333333,12.49
2003,7,200,7.915,6.68666666666667,9.10666666666667
2004,4,120,-7.51111111111111,-7.58666666666667,-7.45666666666667
2004,4,121,-7.62486111111111,-7.74333333333333,-7.53
2004,5,122,-7.72958333333333,-7.75333333333333,-7.69333333333333
2004,5,123,-7.70805555555556,-7.79,-7.65333333333333
2004,5,124,-7.85097222222222,-7.95666666666667,-7.77333333333333
2004,5,125,-7.89138888888889,-7.91666666666667,-7.85666666666667
2004,5,126,-7.74166666666667,-7.85,-7.65666666666667
2004,5,127,-7.61430555555556,-7.64666666666667,-7.57333333333333
2004,5,128,-7.63763888888889,-7.78333333333333,-7.54333333333333
2004,5,129,-7.73902777777778,-7.83,-7.64
2004,5,130,-7.74861111111111,-7.82333333333333,-7.68666666666667
2004,5,131,-7.73972222222222,-7.79666666666667,-7.67666666666667
2004,5,132,-7.81680555555556,-7.92666666666667,-7.71333333333333
2004,5,133,-7.85722222222222,-7.91333333333333,-7.80333333333333
2004,5,134,-7.63902777777778,-7.80333333333333,-7.49
2004,5,135,-7.30847222222222,-7.48666666666667,-7.16
2004,5,136,-6.96972222222222,-7.12666666666667,-6.83333333333333
2004,5,137,-6.56902777777778,-6.82333333333333,-5.99333333333333
2004,5,138,-5.87333333333333,-5.94,-5.81333333333333
2004,5,139,-5.98805555555556,-6.12333333333333,-5.85333333333333
2004,5,140,-6.19805555555556,-6.33,-6.08333333333333
2004,5,141,-6.33138888888889,-6.39666666666667,-6.27333333333333
2004,5,142,-6.36763888888889,-6.44333333333333,-6.25666666666667
2004,5,143,-6.37013888888889,-6.41,-6.31
2004,5,144,-6.27861111111111,-6.38666666666667,-6.21333333333333
2004,5,145,-6.10597222222222,-6.23666666666667,-6.01
2004,5,146,-5.89,-6.01333333333333,-5.8
2004,5,147,-5.54180555555556,-5.77666666666667,-5.21333333333333
2004,5,148,-4.94194444444444,-5.16,-4.70333333333333
2004,5,149,-4.35875,-4.65666666666667,-3.86666666666667
2004,5,150,-3.34819444444444,-3.83,-1.99666666666667
2004,5,151,-1.41611111111111,-1.92333333333333,-0.403333333333333
2004,5,152,-0.328472222222222,-0.393333333333333,-0.26
2004,6,153,-0.224305555555556,-0.29,-0.153333333333333
2004,6,154,-0.162638888888889,-0.213333333333333,-0.0733333333333333
2004,6,155,-0.109305555555556,-0.18,-0.03
2004,6,156,-0.0763888888888889,-0.106666666666667,-0.0433333333333333
2004,6,157,-0.0479166666666667,-0.1,-0.0166666666666667
2004,6,158,-0.0204166666666667,-0.06,0.0233333333333333
2004,6,159,0.0161111111111111,-0.0433333333333333,0.0766666666666667
2004,6,160,0.0608333333333333,0.0266666666666667,0.116666666666667
2004,6,161,0.121111111111111,0.0566666666666667,0.183333333333333
2004,6,162,0.487638888888889,0.143333333333333,1.26666666666667
2004,6,163,1.10958333333333,0.25,3.52
2004,6,164,2.34513888888889,0.333333333333333,4.48
2004,6,165,2.92805555555556,0.45,5.68666666666667
2004,6,166,3.63791666666667,0.84,5.83666666666667
2004,6,167,3.31375,1.84,4.79666666666667
2004,6,168,5.32611111111111,1.71666666666667,8.78666666666667
2004,6,169,7.77833333333333,4.02,11.3
2004,6,170,8.81888888888889,5.73333333333333,12.03
2004,6,171,9.79486111111111,6.25333333333333,13.4266666666667
2004,6,172,11.0958333333333,7.19333333333333,15.3733333333333
2004,6,173,11.37,9.02,14.59
2004,6,174,8.36027777777778,6.02666666666667,10.5833333333333
2004,6,175,7.73305555555556,4.46,11.17
2004,6,176,9.08930555555555,6.32333333333333,12.7533333333333
2004,6,177,9.75680555555556,7.09333333333333,12.7266666666667
2004,6,178,8.55666666666667,6.32333333333333,11.5233333333333
2004,6,179,6.60638888888889,4.75666666666667,9.01333333333333
2004,6,180,7.54930555555556,4.85666666666667,10.8233333333333
2004,6,181,6.14569444444444,4.85666666666667,7.55333333333333
2004,6,182,6.83361111111111,4.98666666666667,9.18333333333333
2004,7,183,9.52875,6.46,13.63
2004,7,184,9.44111111111111,6.15666666666667,12.98
2004,7,185,9.95138888888889,7.42333333333333,12.9133333333333
2004,7,186,10.0719444444444,7.90333333333333,12.51
2004,7,187,10.7484722222222,8.02666666666667,13.4466666666667
2004,7,188,10.1226388888889,8.03333333333333,13.35
2004,7,189,9.50986111111111,6.23666666666667,13.8633333333333
2004,7,190,11.4606944444444,7.94666666666667,15.3833333333333
2004,7,191,11.9116666666667,9.28666666666667,14.0666666666667
2004,7,192,11.4620833333333,9.53,13.78
2004,7,193,11.2620833333333,8.37,15.28
2004,7,194,10.1169444444444,8.20333333333333,12.1166666666667
2004,7,195,9.11,7.16666666666667,11.9933333333333
2004,7,196,8.18861111111111,6.37,9.91666666666667
2004,7,197,10.2376388888889,6.83,13.5633333333333
2004,7,198,12.1191666666667,8.91333333333333,15.23
2004,7,199,11.8252777777778,9.17333333333333,14.6933333333333
2004,7,200,11.7884722222222,9.43,14.62
2005,4,120,-11.5066666666667,-11.64,-11.31
2005,5,121,-11.32125,-11.54,-11.1
2005,5,122,-11.0195833333333,-11.29,-10.76
2005,5,123,-10.5133333333333,-10.79,-10.21
2005,5,124,-10.055,-10.28,-9.7
2005,5,125,-9.61958333333333,-9.73,-9.35
2005,5,126,-9.365,-9.62,-9.09
2005,5,127,-9.00541666666667,-9.21,-8.77
2005,5,128,-8.68291666666667,-8.87,-8.42
2005,5,129,-8.59833333333333,-8.73,-8.39
2005,5,130,-8.67333333333333,-8.9,-8.41
2005,5,131,-8.585,-8.73,-8.38
2005,5,132,-8.58625,-8.84,-8.37
2005,5,133,-8.63416666666667,-8.82,-8.41
2005,5,134,-8.60208333333333,-8.82,-8.24
2005,5,135,-8.61,-8.87,-8.24
2005,5,136,-8.7175,-8.99,-8.45
2005,5,137,-8.79083333333333,-9.11,-8.26
2005,5,138,-8.39333333333333,-8.72,-7.9
2005,5,139,-7.76333333333333,-8.2,-7.25
2005,5,140,-7.33833333333333,-7.71,-6.77
2005,5,141,-6.78791666666667,-7.34,-6.3
2005,5,142,-6.7,-7.11,-6.24
2005,5,143,-5.60625,-6.23,-4.5
2005,5,144,-5.3725,-5.71,-4.73
2005,5,145,-4.98583333333333,-5.42,-3.96
2005,5,146,-3.6875,-4,-3.26
2005,5,147,-3.07,-3.73,-1.87
2005,5,148,-2.16791666666667,-3.02,-0.78
2005,5,149,-0.75125,-1.54,0.24
2005,5,150,0.44375,-0.3,1.5
2005,5,151,0.8275,0.33,2.89
2005,6,152,0.58375,0.01,1.11
2005,6,153,0.5625,0.12,1.15
2005,6,154,0.498333333333333,0.07,1.04
2005,6,155,0.415,0.12,1.01
2005,6,156,0.3275,0.09,0.7
2005,6,157,0.344166666666667,-0.01,0.96
2005,6,158,1.02333333333333,-0.08,2.83
2005,6,159,3.01625,1.19,6.18
2005,6,160,4.01708333333333,0.35,9.77
2005,6,161,3.15395833333333,0.115,6.575
2005,6,162,5.72645833333333,0.54,10.625
2005,6,163,7.26166666666667,1.9,12.695
2005,6,164,8.820625,4.105,13.615
2005,6,165,11.6716666666667,6.025,17.045
2005,6,166,13.3983333333333,10.57,16.38
2005,6,167,13.1908333333333,9.885,16.58
2005,6,168,12.2358333333333,9.64,15.835
2005,6,169,11.6204166666667,9.19,15.51
2005,6,170,11.6752083333333,8.215,17.96
2005,6,171,7.025625,5.485,9.97
2005,6,172,5.41479166666667,4.165,6.315
2005,6,173,7.43375,5.205,11.13
2005,6,174,7.67395833333333,5.97,10.61
2005,6,175,6.85770833333333,5.05,8.39
2005,6,176,6.80041666666667,4.235,10.68
2005,6,177,6.758125,4.93,9.425
2005,6,178,7.79958333333333,4.22,12.4
2005,6,179,7.898125,4.595,13.16
2005,6,180,6.3025,4.41,10.08
2005,6,181,6.946875,3.915,11.415
2005,7,182,7.51916666666667,5.865,9.065
2005,7,183,8.99041666666667,6.485,13.035
2005,7,184,7.55104166666667,5.44,9.495
2005,7,185,8.76333333333333,4.84,13.81
2005,7,186,8.038125,6.605,9.25
2005,7,187,6.039375,4.935,7.065
2005,7,188,6.390625,5.67,7.52
2005,7,189,5.36958333333333,4.665,6.555
2005,7,190,7.39895833333333,3.18,11.395
2005,7,191,6.925,6.075,7.97
2005,7,192,8.64770833333333,5.855,12.595
2005,7,193,11.2727083333333,7.28,15.175
2005,7,194,12.459375,9.96,15.33
2005,7,195,13.1189583333333,10.43,15.67
2005,7,196,11.1616666666667,8.34,12.715
2005,7,197,10.583125,6.685,14.91
2005,7,198,11.1479166666667,7.715,15.035
2005,7,199,11.3735416666667,7.94,14.25
2005,7,200,11.6147916666667,9.235,14.69
2006,4,120,-8.405625,-8.675,-7.445
2006,5,121,-8.23541666666667,-8.455,-7.91
2006,5,122,-8.11833333333333,-8.335,-7.725
2006,5,123,-7.85770833333333,-8.335,-7.275
2006,5,124,-7.7325,-8.16,-7.14
2006,5,125,-7.5725,-8.08,-7.16
2006,5,126,-7.43979166666667,-7.875,-6.9
2006,5,127,-7.4075,-7.67,-6.95
2006,5,128,-7.14416666666667,-7.525,-6.385
2006,5,129,-7.074375,-7.44,-6.615
2006,5,130,-6.90979166666667,-7.315,-6.17
2006,5,131,-6.89125,-7.265,-6.145
2006,5,132,-6.88895833333333,-7.31,-6.195
2006,5,133,-6.79229166666667,-7.31,-6.24
2006,5,134,-6.90104166666667,-7.215,-6.41
2006,5,135,-6.83833333333333,-7.06,-6.57
2006,5,136,-6.66916666666667,-7.085,-5.845
2006,5,137,-6.53833333333333,-6.89,-5.93
2006,5,138,-6.42166666666667,-6.76,-5.785
2006,5,139,-6.24020833333333,-6.775,-5.49
2006,5,140,-6.136875,-6.57,-5.225
2006,5,141,-6.27520833333333,-6.585,-5.9
2006,5,142,-6.073125,-6.38,-5.54
2006,5,143,-5.89604166666667,-6.31,-5.08
2006,5,144,-5.66333333333333,-6.195,-3.73
2006,5,145,-5.576875,-6.155,-5.01
2006,5,146,-5.64375,-6.14,-4.95
2006,5,147,-5.62333333333333,-6.195,-4.88
2006,5,148,-5.64791666666667,-6.26,-5.03
2006,5,149,-5.51291666666667,-6.085,-4.625
2006,5,150,-5.29083333333333,-5.86,-4.74
2006,5,151,-4.95416666666667,-5.365,-4.305
2006,6,152,-4.46145833333333,-5.18,-3.615
2006,6,153,-3.991875,-4.81,-2.75
2006,6,154,-3.10520833333333,-3.915,-1.715
2006,6,155,-1.85520833333333,-2.475,-1.185
2006,6,156,-1.28979166666667,-2.18,0.045
2006,6,157,0.0308333333333333,-0.88,1.265
2006,6,158,0.739791666666667,-0.3,1.81
2006,6,159,0.8875,-0.125,1.86
2006,6,160,1.12020833333333,0.175,2.75
2006,6,161,1.14416666666667,0.11,3.225
2006,6,162,0.909166666666667,-0.065,1.925
2006,6,163,1.019375,0.315,1.96
2006,6,164,0.8175,-0.19,2.01
2006,6,165,1.0275,-0.01,1.885
2006,6,166,1.10270833333333,0.03,2.24
2006,6,167,1.166875,0.2,2.055
2006,6,168,1.3225,0.635,2.435
2006,6,169,1.17354166666667,0.095,2.25
2006,6,170,1.14583333333333,0.145,1.815
2006,6,171,1.39166666666667,0.3,2.395
2006,6,172,1.120625,0.22,2.205
2006,6,173,1.37083333333333,0.255,3.26
2006,6,174,1.05583333333333,0.135,2.215
2006,6,175,1.11729166666667,0.425,1.855
2006,6,176,1.13895833333333,0.03,1.935
2006,6,177,1.484375,0.345,3.615
2006,6,178,1.97895833333333,0.72,3.575
2006,6,179,1.98854166666667,0.58,4.865
2006,6,180,2.28354166666667,0.79,4.255
2006,6,181,2.575625,1.505,3.83
2006,7,182,3.83083333333333,1.475,6.56
2006,7,183,3.369375,1.845,4.82
2006,7,184,5.99756944444444,2.38,9.80333333333333
2006,7,185,8.13694444444444,4.58,11.95
2006,7,186,8.27333333333333,5.68333333333333,10.6033333333333
2006,7,187,8.79208333333333,6.17,11.4133333333333
2006,7,188,9.01041666666667,6.28,11.4033333333333
2006,7,189,9.13763888888889,7.27666666666667,11.6966666666667
2006,7,190,7.85388888888889,6.01,10.1366666666667
2006,7,191,6.835,5.23333333333333,9.04666666666667
2006,7,192,7.15222222222222,4.40666666666667,9.61333333333333
2006,7,193,7.70236111111111,4.47666666666667,10.39
2006,7,194,7.99027777777778,5.49,10.1833333333333
2006,7,195,7.76652777777778,5.63333333333333,9.80666666666667
2006,7,196,6.37333333333333,5.16333333333333,7.81666666666667
2006,7,197,7.2225,4.76333333333333,9.60333333333333
2006,7,198,8.90875,6.44666666666667,11.5433333333333
2006,7,199,9.99930555555556,7.34,12.1
2006,7,200,10.1315277777778,7.59,12.75
2007,4,120,-12.44875,-12.5533333333333,-12.3266666666667
2007,5,121,-12.12375,-12.3133333333333,-11.9466666666667
2007,5,122,-11.7275,-11.92,-11.5233333333333
2007,5,123,-11.3518055555556,-11.5366666666667,-11.2166666666667
2007,5,124,-11.0991666666667,-11.2,-10.9533333333333
2007,5,125,-11.0105555555556,-11.0766666666667,-10.93
2007,5,126,-11.0002777777778,-11.0533333333333,-10.92
2007,5,127,-10.9969444444444,-11.12,-10.8733333333333
2007,5,128,-11.2129166666667,-11.3433333333333,-11.0733333333333
2007,5,129,-11.4372222222222,-11.58,-11.2866666666667
2007,5,130,-11.6075,-11.6933333333333,-11.5033333333333
2007,5,131,-11.5355555555556,-11.6166666666667,-11.3766666666667
2007,5,132,-11.1430555555556,-11.3733333333333,-10.9066666666667
2007,5,133,-10.7344444444444,-10.8733333333333,-10.6166666666667
2007,5,134,-10.4527777777778,-10.58,-10.3433333333333
2007,5,135,-10.2195833333333,-10.3166666666667,-10.1233333333333
2007,5,136,-10.0956944444444,-10.13,-10.05
2007,5,137,-9.95597222222222,-10.0666666666667,-9.82333333333333
2007,5,138,-9.67680555555556,-9.8,-9.54
2007,5,139,-9.5375,-9.6,-9.47333333333333
2007,5,140,-9.52,-9.55,-9.47666666666667
2007,5,141,-9.31541666666667,-9.46333333333333,-9.13
2007,5,142,-8.99375,-9.11333333333333,-8.89666666666667
2007,5,143,-8.80083333333333,-8.92,-8.65333333333333
2007,5,144,-8.54513888888889,-8.62,-8.45666666666667
2007,5,145,-8.47569444444444,-8.56333333333333,-8.42666666666667
2007,5,146,-8.38722222222222,-8.43,-8.34
2007,5,147,-8.32736111111111,-8.35333333333333,-8.28333333333333
2007,5,148,-8.27208333333333,-8.31333333333333,-8.15666666666667
2007,5,149,-8.02888888888889,-8.13,-7.88666666666667
2007,5,150,-7.76347222222222,-7.86666666666667,-7.31
2007,5,151,-6.95791666666667,-7.24333333333333,-6.66
2007,6,152,-6.00083333333333,-6.64666666666667,-4.29
2007,6,153,-4.19638888888889,-4.58333333333333,-3.58666666666667
2007,6,154,-3.14833333333333,-3.55,-1.78666666666667
2007,6,155,-1.52291666666667,-1.71333333333333,-1.13333333333333
2007,6,156,-0.938333333333333,-1.11333333333333,-0.71
2007,6,157,-0.615555555555556,-0.696666666666667,-0.553333333333333
2007,6,158,-0.503472222222222,-0.54,-0.463333333333333
2007,6,159,-0.451944444444444,-0.473333333333333,-0.426666666666667
2007,6,160,-0.444305555555556,-0.463333333333333,-0.423333333333333
2007,6,161,-0.338611111111111,-0.443333333333333,0.01
2007,6,162,1.06736111111111,-0.373333333333333,2.54
2007,6,163,2.19305555555556,-0.34,5.35333333333333
2007,6,164,4.155,-0.413333333333333,7.90333333333333
2007,6,165,3.99472222222222,2.35333333333333,5.77
2007,6,166,3.43847222222222,2.29333333333333,4.75666666666667
2007,6,167,4.65472222222222,1.81666666666667,8.20333333333333
2007,6,168,5.4475,2.02666666666667,9.25666666666667
2007,6,169,6.36166666666667,3.19666666666667,9.76333333333333
2007,6,170,6.62611111111111,3.53333333333333,9.68333333333333
2007,6,171,7.46055555555556,3.86666666666667,10.94
2007,6,172,8.75430555555556,5.1,12.4933333333333
2007,6,173,8.10472222222222,4.90333333333333,11.22
2007,6,174,8.75361111111111,4.69,12.0433333333333
2007,6,175,8.89444444444444,5.42,12.1133333333333
2007,6,176,9.50486111111111,5.37666666666667,13.1633333333333
2007,6,177,9.48763888888889,5.31666666666667,13.1433333333333
2007,6,178,9.58208333333333,5.04333333333333,13.1633333333333
2007,6,179,11.0558333333333,6.26333333333333,15.14
2007,6,180,5.92805555555556,3.88333333333333,7.96666666666667
2007,6,181,8.36180555555556,3.41333333333333,12.8866666666667
2007,7,182,9.34013888888889,4.47666666666667,13.7666666666667
2007,7,183,8.00041666666667,4.95666666666667,11.22
2007,7,184,7.90583333333333,4.29,11.36
2007,7,185,8.84541666666667,4.04666666666667,12.8266666666667
2007,7,186,9.9625,5.18333333333333,14.1866666666667
2007,7,187,10.5472222222222,6.22333333333333,14.4066666666667
2007,7,188,11.1176388888889,6.1,15.2466666666667
2007,7,189,12.0686111111111,8.21666666666667,15.6833333333333
2007,7,190,12.2980555555556,9.25666666666667,16.1466666666667
2007,7,191,13.0230555555556,7.63333333333333,17.3966666666667
2007,7,192,13.1941666666667,8.73,17.22
2007,7,193,10.8919444444444,7.57333333333333,14.1933333333333
2007,7,194,9.78097222222222,5.56666666666667,13.66
2007,7,195,7.93986111111111,5.3,11.7733333333333
2007,7,196,8.35263888888889,4.24,12.0033333333333
2007,7,197,6.79347222222222,4.75666666666667,9.85333333333333
2007,7,198,7.17375,4.11666666666667,9.98
2007,7,199,8.35972222222222,4.12333333333333,12.0933333333333
2007,7,200,6.81638888888889,4.83333333333333,9.46
2008,4,120,-12.08625,-12.14,-12.035
2008,4,121,-11.9847916666667,-12.04,-11.925
2008,5,122,-11.8622916666667,-11.92,-11.8
2008,5,123,-11.75625,-11.82,-11.705
2008,5,124,-11.6625,-11.71,-11.595
2008,5,125,-11.5654166666667,-11.62,-11.51
